"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.005185824E1,-3.209373355E-1,-1.074467087E1,-3.828516230E-2
2.005425413E1,-2.321037948E-1,-1.056520939E1,-1.746760458E-1
2.005664918E1,-5.982056633E-2,-1.066331482E1,-3.975076675E-1
2.005904429E1,-1.579262912E-1,-1.068006516E1,-4.429712892E-1
2.006144022E1,-4.884349108E-1,-1.095314598E1,-5.410770178E-1
2.006383611E1,-2.874378264E-1,-1.114457130E1,-7.061817646E-1
2.006623116E1,-1.435693540E-2,-1.122353458E1,-1.005583763E0
2.006862627E1,1.268195957E-1,-1.125224876E1,-1.130010486E0
2.007102220E1,1.459621787E-1,-1.128574753E1,-1.165902853E0
2.007341809E1,-7.657032460E-2,-1.127617645E1,-1.134796143E0
2.007581314E1,-9.571290761E-2,-1.128574753E1,-1.211366415E0
2.007820824E1,-3.520440459E-1,-1.118046379E1,-1.197009563E0
2.008060418E1,-9.409775138E-1,-1.058435154E1,-9.290133715E-1
2.008300007E1,-7.588238716E-1,-1.093370438E1,-1.122832060E0
2.008539512E1,-4.549354017E-1,-1.156600761E1,-1.242473125E0
2.008779022E1,2.081755698E-1,-1.169043446E1,-1.465304732E0
2.009018616E1,5.554339290E-1,-1.181246853E1,-1.415055513E0
2.009258205E1,7.301099896E-1,-1.200150108E1,-1.287936807E0
2.009497710E1,7.683951855E-1,-1.212144089E1,-1.177866936E0
2.009737220E1,6.750751138E-1,-1.221476173E1,-1.060618639E0
2.009976814E1,6.822535396E-1,-1.240140152E1,-1.060618639E0
2.010216397E1,7.037889361E-1,-1.254736328E1,-1.036690354E0
2.010455908E1,6.128616929E-1,-1.254018497E1,-1.055832982E0
2.010695418E1,5.219344497E-1,-1.248993587E1,-1.106082320E0
2.010935012E1,4.094717801E-1,-1.239900875E1,-1.197009563E0
2.011174595E1,3.568296731E-1,-1.232961655E1,-1.287936807E0
2.011414106E1,3.903291821E-1,-1.228893852E1,-1.407876968E0
2.011653616E1,3.999004960E-1,-1.218604755E1,-1.501197100E0
2.011893205E1,3.999004960E-1,-1.206879902E1,-1.510768414E0
2.012132793E1,3.903291821E-1,-1.197039413E1,-1.491625786E0
2.012372304E1,4.310071766E-1,-1.190339565E1,-1.436590910E0
2.012611814E1,4.477569461E-1,-1.183400345E1,-1.335793257E0
2.012851402E1,5.386841893E-1,-1.181007481E1,-1.208973646E0
2.013090996E1,6.535396576E-1,-1.179332542E1,-1.110867858E0
2.013330502E1,6.870391965E-1,-1.178614712E1,-9.457631707E-1
2.013570012E1,5.003990531E-1,-1.153968620E1,-7.516453862E-1
2.013809606E1,3.903291821E-1,-1.138863945E1,-5.793621540E-1
2.014049189E1,6.439684033E-1,-1.169761276E1,-6.918248534E-1
2.014288699E1,9.409775138E-1,-1.196560860E1,-6.846463680E-1
2.014528210E1,1.091725349E0,-1.209751320E1,-4.860421121E-1
2.014767798E1,1.206580877E0,-1.220279694E1,-2.368894368E-1
2.015007387E1,1.326221943E0,-1.235593796E1,-6.699903309E-2
2.015246897E1,1.364507079E0,-1.240140152E1,6.699903309E-2
2.015486408E1,1.304686546E0,-1.237986660E1,1.579262912E-1
2.015725996E1,1.211366415E0,-1.237747288E1,9.571290761E-2
2.015965585E1,1.103689432E0,-1.234158134E1,-7.178467698E-3
2.016205095E1,9.984052777E-1,-1.235833073E1,-1.770688742E-1
2.016444606E1,9.266205430E-1,-1.239900875E1,-3.472583890E-1
2.016684194E1,8.811569214E-1,-1.242054367E1,-5.291129351E-1
2.016923783E1,8.162516356E-1,-1.243011570E1,-6.990033388E-1
2.017163293E1,7.277171612E-1,-1.248515034E1,-8.907282352E-1
2.017402804E1,6.559324861E-1,-1.250668621E1,-1.122832060E0
2.017642392E1,6.415755749E-1,-1.258086300E1,-1.331007600E0
2.017881981E1,7.013961077E-1,-1.271755314E1,-1.525125384E0
2.018121491E1,6.990033388E-1,-1.278455257E1,-1.663909078E0
2.018361002E1,4.812564552E-1,-1.266969681E1,-1.649552107E0
2.018600590E1,4.357928336E-1,-1.260718441E1,-1.563410521E0
2.018840179E1,8.500502706E-1,-1.303340626E1,-1.644766450E0
2.019079689E1,1.153938770E0,-1.351944828E1,-1.738086581E0
2.019319199E1,1.472483277E0,-1.393849087E1,-1.702194214E0
2.019558788E1,1.474876046E0,-1.409402466E1,-1.496411443E0
2.019798376E1,1.326221943E0,-1.410598850E1,-1.232901812E0
2.020037887E1,1.165902853E0,-1.410120296E1,-9.625129104E-1
2.020277397E1,1.077368379E0,-1.406770325E1,-7.540382147E-1
2.020516986E1,1.046261668E0,-1.398395443E1,-6.176473498E-1
2.020756574E1,1.067797065E0,-1.383799267E1,-5.386841893E-1
2.020996085E1,1.094118118E0,-1.365105343E1,-4.980062246E-1
2.021235595E1,1.271187067E0,-1.345962715E1,-5.362913609E-1
2.021475184E1,1.400399446E0,-1.331845093E1,-5.003990531E-1
2.021714772E1,1.453340650E0,-1.321316624E1,-4.262215197E-1
2.021954283E1,1.563410521E0,-1.304537010E1,-4.381856322E-1
2.022193793E1,1.738086581E0,-1.272951698E1,-4.429712892E-1
2.022433382E1,1.697408557E0,-1.237268734E1,-5.147559643E-1
2.022672970E1,1.482054472E0,-1.203021526E1,-5.626124144E-1
2.022912481E1,1.319043517E0,-1.171914768E1,-6.966105103E-1
2.023151991E1,1.139581800E0,-1.141735363E1,-9.314061999E-1
2.023391580E1,9.529415965E-1,-1.118524933E1,-1.240080357E0
2.023631168E1,7.444669604E-1,-1.094357395E1,-1.596910000E0
2.023870679E1,5.506483316E-1,-1.066092205E1,-1.953440547E0
2.024110189E1,3.305086195E-1,-1.039053345E1,-2.403590441E0
2.024349783E1,5.264209956E-2,-1.014138031E1,-2.846561670E0
2.024589366E1,-2.560320199E-1,-9.949954987E0,-3.167499065E0
2.024828876E1,-6.774678826E-1,-9.825528145E0,-3.406781197E0
2.025068387E1,-1.182652593E0,-9.748658180E0,-3.473780155E0
2.025307981E1,-1.647159338E0,-9.719944954E0,-3.380460262E0
2.025547569E1,-2.049452543E0,-9.734301567E0,-3.181855917E0
2.025787074E1,-2.358126640E0,-9.815657616E0,-2.853740215E0
2.026026585E1,-2.600100994E0,-9.954740524E0,-2.420340061E0
2.026266179E1,-2.786741018E0,-1.015095139E1,-1.939083695E0
2.026505767E1,-2.906382322E0,-1.038814068E1,-1.417448282E0
2.026745272E1,-3.081058264E0,-1.058435154E1,-8.353942037E-1
2.026984783E1,-3.251247883E0,-1.071117115E1,-2.033899277E-1
2.027224377E1,-3.433102369E0,-1.081645584E1,3.759722710E-1
2.027463960E1,-3.665505171E0,-1.095075321E1,9.960124493E-1
2.027703470E1,-3.892823458E0,-1.106800079E1,1.611266971E0
2.027942981E1,-4.062713623E0,-1.120199966E1,2.176272154E0
2.028182574E1,-4.136891365E0,-1.132642555E1,2.722134829E0
2.028422163E1,-4.172783375E0,-1.144606686E1,3.179463148E0
2.028661668E1,-4.285545349E0,-1.150618649E1,3.478565931E0
2.028901179E1,-4.438685894E0,-1.156122208E1,3.670290947E0
2.029140772E1,-4.608576298E0,-1.164257812E1,3.622135162E0
2.029380361E1,-4.728217602E0,-1.176700401E1,3.478565931E0
2.029619866E1,-4.840979099E0,-1.187946701E1,3.299104214E0
2.029859376E1,-4.896014214E0,-1.193210888E1,3.064308405E0
2.030098970E1,-4.785944462E0,-1.201585770E1,2.978166819E0
2.030338559E1,-4.584648132E0,-1.213819122E1,3.095714331E0
2.030578064E1,-4.307080746E0,-1.217647648E1,3.248854876E0
2.030817574E1,-4.230510235E0,-1.216690540E1,3.222533941E0
2.031057168E1,-4.275974274E0,-1.226501083E1,2.908775091E0
2.031296757E1,-4.029214382E0,-1.234636688E1,2.528316259E0
2.031536262E1,-3.399602890E0,-1.235354519E1,2.233700037E0
2.031775772E1,-2.494517565E0,-1.230568886E1,2.092523336E0
2.032015366E1,-1.647159338E0,-1.230329609E1,1.980060697E0
2.032254955E1,-9.696913958E-1,-1.217408371E1,1.910369754E0
2.032494460E1,-4.597210586E-1,-1.200628662E1,1.716551185E0
2.032733970E1,1.196411327E-1,-1.187707424E1,1.273579836E0
2.032973564E1,7.612167001E-1,-1.183161068E1,9.266205430E-1
2.033213152E1,1.508375525E0,-1.182682514E1,6.056832075E-1
2.033452658E1,2.185843468E0,-1.184596729E1,2.081755698E-1
2.033692168E1,2.664707184E0,-1.197517967E1,-3.281157911E-1
2.033931762E1,2.942274570E0,-1.215015507E1,-1.098903775E0
2.034171350E1,3.248854876E0,-1.236790180E1,-1.987239242E0
2.034410856E1,3.409173965E0,-1.263380432E1,-2.645564556E0
2.034650366E1,3.380460262E0,-1.290897942E1,-2.994916677E0
2.034889960E1,3.284747362E0,-1.315304661E1,-3.172284603E0
2.035129548E1,3.205784082E0,-1.339262867E1,-3.236890793E0
2.035369059E1,3.040380239E0,-1.359123230E1,-3.203391314E0
2.035608569E1,2.736491680E0,-1.371565914E1,-3.026023388E0
2.035848158E1,2.350948334E0,-1.374945831E1,-2.695813894E0
2.036087746E1,1.960619092E0,-1.373240948E1,-2.236092806E0
2.036327257E1,1.738086581E0,-1.369173145E1,-1.711765528E0
2.036566767E1,1.534696579E0,-1.363908863E1,-1.280758262E0
2.036806356E1,1.357328653E0,-1.352901936E1,-9.888339639E-1
2.037045944E1,1.187438250E0,-1.344287777E1,-7.277171612E-1
2.037285455E1,9.816554785E-1,-1.330409431E1,-4.812564552E-1
2.037524965E1,9.194421172E-1,-1.319641685E1,-1.770688742E-1
2.037764554E1,9.337990284E-1,-1.313390446E1,1.100698411E-1
2.038004142E1,8.500502706E-1,-1.299990654E1,2.105683982E-1
2.038243653E1,3.999004960E-1,-1.247079372E1,8.853443712E-2
2.038483163E1,2.946162820E-1,-1.209751320E1,1.507478207E-1
2.038722752E1,3.424727321E-1,-1.179093266E1,2.994019389E-1
2.038962340E1,3.257229924E-1,-1.151575851E1,2.946162820E-1
2.039201850E1,1.339980662E-1,-1.130010509E1,2.874378264E-1
2.039441361E1,7.178467698E-3,-1.107996559E1,3.472583890E-1
2.039680949E1,-1.459621787E-1,-1.070160007E1,4.046861231E-1
2.039920538E1,-3.185445070E-1,-1.042642593E1,4.429712892E-1
2.040160048E1,-5.219344497E-1,-1.014616585E1,4.190430641E-1
2.040399559E1,-6.535396576E-1,-9.911669731E0,4.262215197E-1
2.040639147E1,-7.420741320E-1,-9.767801285E0,4.932205677E-1
2.040878741E1,-8.162516356E-1,-9.528518677E0,5.195416212E-1
2.041118246E1,-9.361918569E-1,-9.320343018E0,5.315057039E-1
2.041357757E1,-8.763712645E-1,-9.217152596E0,6.296114326E-1
2.041597345E1,-6.343970895E-1,-9.174081802E0,7.899305820E-1
2.041836939E1,-5.386841893E-1,-9.162117958E0,8.620143533E-1
2.042076444E1,-7.372884750E-1,-8.992227554E0,7.947162390E-1
2.042315955E1,-9.649057388E-1,-8.740981102E0,7.061817646E-1
2.042555548E1,-1.058225870E0,-8.532505989E0,6.942176819E-1
2.042795137E1,-1.180259824E0,-8.326724052E0,6.774678826E-1
2.043034642E1,-1.510768414E0,-8.017750740E0,6.631109715E-1
2.043274152E1,-1.292722464E0,-7.893323898E0,7.803592682E-1
2.043513746E1,-1.216152072E0,-7.823931694E0,7.564310431E-1
2.043753335E1,-1.144367456E0,-7.735397339E0,7.492526174E-1
2.043992840E1,-1.141974568E0,-7.651648521E0,7.229315639E-1
2.044232202E1,-1.115653515E0,-7.526922703E0,7.444669604E-1
2.044471890E1,-1.096511006E0,-7.340282440E0,7.588238716E-1
2.044711478E1,-1.067797065E0,-7.127321243E0,7.444669604E-1
2.044950984E1,-1.041476011E0,-6.882954121E0,7.731808424E-1
2.045190494E1,-1.086939692E0,-6.600601196E0,7.564310431E-1
2.045430088E1,-1.173081279E0,-6.368198395E0,6.655037999E-1
2.045669676E1,-1.027119160E0,-6.258128643E0,5.817549825E-1
2.045909187E1,-1.034297585E0,-6.124130249E0,4.453641176E-1
2.046148697E1,-1.110867858E0,-6.009274960E0,3.735794425E-1
2.046388286E1,-1.182652593E0,-5.982954025E0,3.664009571E-1
2.046627874E1,-1.335793257E0,-5.963811398E0,3.496512175E-1
2.046867385E1,-1.503589988E0,-5.906383514E0,2.874378264E-1
2.047106895E1,-1.683051586E0,-5.855835438E0,2.105683982E-1
2.047346484E1,-1.843370795E0,-5.812764645E0,1.435693651E-1
2.047586072E1,-1.836192250E0,-5.755336761E0,1.507478207E-1
2.047825583E1,-1.821835399E0,-5.707480431E0,1.483550072E-1
2.048065093E1,-1.975275040E0,-5.638088226E0,1.579262912E-1
2.048304682E1,-2.121237278E0,-5.504090309E0,1.196411327E-1
2.048544270E1,-2.204986095E0,-5.420341492E0,7.657032460E-2
2.048783780E1,-2.252842426E0,-5.372485161E0,6.460621208E-2
2.049023291E1,-2.274377823E0,-5.355735302E0,8.135596663E-2
2.049262880E1,-2.317448616E0,-5.329114914E0,9.810572863E-2
2.049502473E1,-2.422732830E0,-5.242973328E0,1.866401732E-1
2.049741978E1,-2.458625317E0,-5.187938690E0,2.679961324E-1
2.049981489E1,-2.484946251E0,-5.152046204E0,3.065803945E-1
2.050221083E1,-2.422732830E0,-5.183153152E0,3.927220106E-1
2.050460671E1,-2.334198475E0,-5.293222904E0,3.807578981E-1
2.050700176E1,-2.365305185E0,-5.370092392E0,4.142574072E-1
2.050939687E1,-2.374876499E0,-5.456233978E0,4.357928336E-1
2.051179281E1,-2.377269268E0,-5.537590027E0,4.621138871E-1
2.051418869E1,-2.360519648E0,-5.568696499E0,5.697908998E-1
2.051658374E1,-2.295913219E0,-5.559125423E0,5.889334679E-1
2.051897885E1,-2.307877541E0,-5.513661385E0,5.889334679E-1
2.052137478E1,-2.410768747E0,-5.501697540E0,6.272186637E-1
2.052377067E1,-2.475374937E0,-5.429912567E0,6.248258352E-1
2.052616572E1,-2.540280342E0,-5.386841774E0,5.697908998E-1
2.052856083E1,-2.595315218E0,-5.377270699E0,5.195416212E-1
2.053095676E1,-2.537887573E0,-5.360520840E0,4.740779996E-1
2.053335265E1,-2.573779821E0,-5.341378212E0,4.166502357E-1
2.053574775E1,-2.520838737E0,-5.329114914E0,3.185445070E-1
2.053814286E1,-2.513660192E0,-5.377270699E0,2.656033039E-1
2.054053874E1,-2.552244425E0,-5.365306377E0,1.507478207E-1
2.054293463E1,-2.499303341E0,-5.341378212E0,8.853443712E-2
2.054532973E1,-2.458625317E0,-5.353342533E0,-4.067798331E-2
2.054772484E1,-2.355733871E0,-5.374877930E0,-1.579262912E-1
2.055012072E1,-2.441875458E0,-5.321936607E0,-2.440679073E-1
2.055251661E1,-2.487339020E0,-5.269294739E0,-3.903291821E-1
2.055491171E1,-2.398804665E0,-5.233402252E0,-5.602195859E-1
2.055730682E1,-2.410768747E0,-5.101797104E0,-6.391827464E-1
2.055970270E1,-2.293520451E0,-5.058726311E0,-7.923234105E-1
2.056209859E1,-2.238485575E0,-5.037190914E0,-9.194421172E-1
2.056449369E1,-2.293520451E0,-4.896014214E0,-1.031904817E0
2.056688880E1,-2.343769789E0,-4.744967461E0,-1.199402332E0
2.056928473E1,-2.228914261E0,-4.699503899E0,-1.345364571E0
2.057168062E1,-2.030309916E0,-4.663611412E0,-1.482054472E0
2.057407567E1,-2.114058733E0,-4.584648132E0,-1.635195136E0
2.057647077E1,-2.073380709E0,-4.567898273E0,-1.814656854E0
2.057886671E1,-1.702194214E0,-4.860121727E0,-2.061416626E0
2.058126260E1,-1.690230131E0,-5.018048286E0,-2.183450699E0
2.058365765E1,-1.812264085E0,-5.149653435E0,-2.386840582E0
2.058605275E1,-1.857727647E0,-5.228616714E0,-2.501696110E0
2.058844869E1,-1.747657895E0,-5.346164227E0,-2.705385208E0
2.059084458E1,-1.663909078E0,-5.449055195E0,-2.915953398E0
2.059323968E1,-1.814656854E0,-5.415555954E0,-3.100499868E0
2.059563478E1,-1.467697620E0,-5.573482037E0,-3.184248686E0
2.059803067E1,-9.529415965E-1,-5.889334679E0,-3.330210924E0
2.060042656E1,-6.224330068E-1,-6.160022736E0,-3.512065411E0
2.060282166E1,-5.195416212E-1,-6.253343105E0,-3.708575964E0
2.060521676E1,-5.745765567E-1,-6.361020088E0,-3.859323740E0
2.060761265E1,-5.961119533E-1,-6.500102520E0,-3.962215185E0
2.061000853E1,-5.793621540E-1,-6.772884369E0,-4.050749779E0
2.061240364E1,-3.903291821E-1,-7.069893837E0,-4.158426762E0
2.061479874E1,-1.076770201E-1,-7.357032299E0,-4.285545349E0
2.061719463E1,1.220339537E-1,-7.599006653E0,-4.388436794E0
2.061959057E1,1.172483116E-1,-7.814360619E0,-4.467400074E0
2.062198562E1,1.914258152E-1,-8.008178711E0,-4.515256405E0
2.062438072E1,5.530411601E-1,-8.319544792E0,-4.565505505E0
2.062677666E1,1.359721422E0,-8.817551613E0,-4.685146809E0
2.062917255E1,1.714158297E0,-9.181260109E0,-4.922335148E0
2.063156760E1,1.802692771E0,-9.456734657E0,-5.266901970E0
2.063396270E1,1.819442511E0,-9.739087105E0,-5.547161102E0
2.063635864E1,1.762014747E0,-9.961918831E0,-5.731408596E0
2.063875452E1,1.582553029E0,-1.017966557E1,-5.899205208E0
2.064114963E1,1.163509965E0,-1.032084274E1,-6.140880108E0
2.064354473E1,1.007976532E0,-1.052453136E1,-6.262914181E0
2.064594062E1,1.299900889E0,-1.083559799E1,-6.351448536E0
2.064833650E1,1.924726725E0,-1.127378368E1,-6.669992924E0
2.065073161E1,2.410768747E0,-1.173350525E1,-6.995417118E0
2.065312671E1,2.547458887E0,-1.214297676E1,-7.445566654E0
2.065552260E1,2.664707184E0,-1.260718441E1,-7.893323898E0
2.065791848E1,2.801098108E0,-1.319641685E1,-8.321938515E0
2.066031359E1,3.100499868E0,-1.384995651E1,-8.690432549E0
2.066270869E1,3.466601849E0,-1.451067448E1,-9.042476654E0
2.066510463E1,3.773182154E0,-1.514507198E1,-9.298808098E0
2.066750051E1,4.024428368E0,-1.580818272E1,-9.538089752E0
2.066989556E1,4.398007870E0,-1.644018745E1,-9.657731056E0
2.067229067E1,4.788337231E0,-1.707219124E1,-9.660123825E0
2.067468661E1,5.223830700E0,-1.761566162E1,-9.585947037E0
2.067708249E1,5.362913609E0,-1.792224121E1,-9.413662910E0
2.067947754E1,5.302793980E0,-1.805384636E1,-9.157332420E0
2.068187265E1,5.044369221E0,-1.795813370E1,-8.791230202E0
2.068426859E1,4.759324074E0,-1.772842216E1,-8.443971634E0
2.068666447E1,4.572684288E0,-1.728545189E1,-8.051250458E0
2.068905958E1,4.333401680E0,-1.669173241E1,-7.768897057E0
2.069145468E1,3.876073599E0,-1.598046589E1,-7.495816231E0
2.069385056E1,3.476173162E0,-1.526232052E1,-7.220641613E0
2.069624645E1,3.265604734E0,-1.457767391E1,-6.964310169E0
2.069864156E1,3.294318676E0,-1.390020561E1,-6.806384087E0
2.070103666E1,3.272783279E0,-1.324905872E1,-6.646064758E0
2.070343255E1,3.167499065E0,-1.260479164E1,-6.528816700E0
2.070582843E1,2.985345364E0,-1.186271763E1,-6.387341022E0
2.070822353E1,2.729313374E0,-1.102732277E1,-6.284449577E0
2.071061864E1,2.348555326E0,-1.022991467E1,-6.212665081E0
2.071301458E1,1.891227245E0,-9.535696983E0,-6.157629967E0
2.071541046E1,1.366899967E0,-8.836693764E0,-6.066702843E0
2.071780551E1,7.540382147E-1,-8.214261055E0,-5.817550182E0
2.072020062E1,4.785645381E-2,-7.701898098E0,-5.520840168E0
2.072259656E1,-7.899305820E-1,-7.340282440E0,-5.233402252E0
2.072499244E1,-1.503589988E0,-7.278069019E0,-5.037190914E0
2.072738755E1,-2.118844509E0,-7.483851910E0,-4.807479858E0
2.072978265E1,-2.789133787E0,-7.792825222E0,-4.579862595E0
2.073217853E1,-3.387638569E0,-8.247760773E0,-4.347758770E0
2.073457442E1,-3.878466368E0,-8.752944946E0,-4.057928085E0
2.073696952E1,-4.433900356E0,-9.296415329E0,-3.696611881E0
2.073936463E1,-4.900799751E0,-9.875777245E0,-3.313461065E0
2.074176051E1,-5.398806095E0,-1.040489006E1,-2.923131943E0
2.074415640E1,-5.647659779E0,-1.097468090E1,-2.461018085E0
2.074655150E1,-5.942276001E0,-1.145085239E1,-1.807478428E0
2.074894661E1,-6.480959892E0,-1.186271763E1,-1.240080357E0
2.075134254E1,-6.734599113E0,-1.241575813E1,-7.229315639E-1
2.075373843E1,-6.770491600E0,-1.313390446E1,-3.592225015E-1
2.075613348E1,-6.679564476E0,-1.399591827E1,1.722832322E-1
2.075852859E1,-6.392126560E0,-1.490578938E1,7.229315639E-1
2.076092452E1,-5.970989704E0,-1.579861164E1,1.182652593E0
2.076332041E1,-5.544768333E0,-1.661277008E1,1.565803289E0
2.076571546E1,-5.082654476E0,-1.729023743E1,1.843370795E0
2.076811056E1,-4.615755081E0,-1.780977821E1,2.027917147E0
2.077050650E1,-4.333401680E0,-1.809930992E1,2.293520451E0
2.077290239E1,-4.144069672E0,-1.814716721E1,2.647957325E0
2.077529749E1,-3.902394533E0,-1.796052742E1,3.069094181E0
2.077769260E1,-3.837788343E0,-1.753430557E1,3.504886866E0
2.078008848E1,-3.864109516E0,-1.691187286E1,3.828217030E0
2.078248437E1,-3.945465326E0,-1.611476326E1,3.943072557E0
2.078487947E1,-4.050749779E0,-1.517857170E1,3.775574923E0
2.078727458E1,-4.115355968E0,-1.407488155E1,3.433102369E0
2.078967051E1,-4.383651257E0,-1.279412365E1,2.994916677E0
2.079206640E1,-4.677968502E0,-1.149392319E1,2.355733871E0
2.079446145E1,-4.790730000E0,-1.021316528E1,1.561017632E0
2.079685656E1,-4.749752998E0,-9.169296265E0,6.152545214E-1
2.079925249E1,-4.532006264E0,-8.463114738E0,-4.046861231E-1
2.080164838E1,-4.264009953E0,-7.977072716E0,-1.295115232E0
2.080404343E1,-3.921537161E0,-7.687541008E0,-1.992024899E0
2.080643853E1,-3.401995659E0,-7.510172844E0,-2.494517565E0
2.080883447E1,-2.705385208E0,-7.385746002E0,-2.667099953E0
2.081123036E1,-2.006381750E0,-7.268497944E0,-2.549851656E0
2.081362546E1,-1.415055513E0,-7.203891754E0,-2.226521492E0
2.081602057E1,-9.505487680E-1,-7.057929516E0,-1.647159338E0
2.081841650E1,-3.113660514E-1,-7.007380962E0,-1.218544960E0
2.082081234E1,2.153540403E-1,-6.890132904E0,-7.348956466E-1
2.082320744E1,6.248258352E-1,-6.720242500E0,-1.842473447E-1
2.082560255E1,7.564310431E-1,-6.432804585E0,3.400799036E-1
2.082799848E1,7.157530785E-1,-6.102594852E0,7.851449251E-1
2.083039437E1,6.607181430E-1,-5.784050465E0,1.118046403E0
2.083278942E1,4.740779996E-1,-5.539982796E0,1.342971683E0
2.083518452E1,4.621138871E-1,-5.528018475E0,1.350150228E0
2.083758046E1,8.853443712E-2,-5.319543839E0,1.285543919E0
2.083997635E1,-3.640081584E-1,-4.996512890E0,1.259222865E0
2.084237145E1,-6.559324861E-1,-4.752145767E0,1.175474167E0
2.084476656E1,-9.146564603E-1,-4.608576298E0,1.096511006E0
2.084716244E1,-1.151545882E0,-4.536791801E0,1.024726272E0
2.084955833E1,-1.400399446E0,-4.584648132E0,9.337990284E-1
2.085195343E1,-1.601695657E0,-4.781158924E0,9.385846853E-1
2.085434853E1,-1.747657895E0,-5.082654476E0,1.036690354E0
2.085674442E1,-1.845763564E0,-5.480162144E0,1.158724308E0
2.085914036E1,-1.996810555E0,-5.947061539E0,1.297508121E0
2.086153541E1,-2.231307030E0,-6.490531445E0,1.364507079E0
2.086393051E1,-2.470589399E0,-7.036394119E0,1.376471281E0
2.086632645E1,-2.650350094E0,-7.622934818E0,1.314257860E0
2.086872234E1,-2.760420084E0,-8.173583031E0,1.165902853E0
2.087111744E1,-2.710170746E0,-8.717052460E0,1.077368379E0
2.087351254E1,-2.458625317E0,-9.250652313E0,1.046261668E0
2.087590843E1,-2.188236237E0,-9.710372925E0,9.218349457E-1
2.087830432E1,-1.855334878E0,-1.015095139E1,8.452646136E-1
2.088069942E1,-1.539482236E0,-1.058674431E1,6.583253145E-1
2.088309452E1,-1.141974568E0,-1.088345432E1,5.602195859E-1
2.088549041E1,-7.612167001E-1,-1.112064362E1,5.003990531E-1
2.088788635E1,-5.027918816E-1,-1.132403278E1,3.759722710E-1
2.089028140E1,-2.177468538E-1,-1.150857925E1,1.579262912E-1
2.089267650E1,1.818545163E-1,-1.161625671E1,1.028913707E-1
2.089507244E1,6.032904387E-1,-1.173829079E1,1.674975902E-1
2.089746833E1,1.089332461E0,-1.190578842E1,1.914258152E-1
2.089986338E1,1.594517231E0,-1.194168091E1,3.137588799E-1
2.090225848E1,2.049452543E0,-1.202064323E1,4.573282301E-1
2.090465442E1,2.439482689E0,-1.209751320E1,5.291129351E-1
2.090705031E1,2.705385208E0,-1.211904812E1,5.793621540E-1
2.090944541E1,2.844168901E0,-1.213819122E1,5.243272781E-1
2.091184051E1,2.963809967E0,-1.211426258E1,4.429712892E-1
2.091423640E1,3.098107100E0,-1.210947704E1,3.448655605E-1
2.091663228E1,3.083451033E0,-1.208315659E1,2.009970993E-1
2.091902739E1,3.069094181E0,-1.202303600E1,7.178468257E-2
2.092142249E1,2.990130901E0,-1.197278690E1,-1.268195957E-1
2.092381843E1,2.767598391E0,-1.186511040E1,-3.448655605E-1
