"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.320371271E1,5.665867767E0,-1.373154510E1,2.695444794E0
1.321366471E1,3.029100952E0,-1.566986435E1,2.868035889E0
1.322361571E1,-7.261399841E-1,-1.725596603E1,4.434079285E0
1.323356771E1,-3.263363800E0,-1.803344925E1,6.784192200E0
1.324351871E1,-1.693877563E0,-1.819406525E1,8.886570282E0
1.325347071E1,2.819836121E0,-1.839389969E1,7.615114288E0
1.326342171E1,4.694537659E0,-1.795875458E1,4.851112061E0
1.327337371E1,3.441792755E0,-1.545625854E1,3.306324463E0
1.328332471E1,1.432221680E0,-1.253702911E1,3.090922394E0
1.329327671E1,2.363584900E-1,-1.171628586E1,4.743336182E0
1.330322771E1,-8.934919739E-1,-1.213376770E1,6.931336212E0
1.331317971E1,-2.132465515E0,-1.270108795E1,7.945926361E0
1.332313071E1,-3.003953247E0,-1.266261795E1,7.465275879E0
1.333308271E1,-2.691702576E0,-1.256427246E1,6.049669647E0
1.334303371E1,-1.097068634E0,-1.298295181E1,4.814438324E0
1.335298571E1,1.251697083E0,-1.375429779E1,4.167932739E0
1.336293671E1,2.828069000E0,-1.375908783E1,3.255430298E0
1.337288871E1,3.039429474E0,-1.292816574E1,1.807640991E0
1.338283971E1,3.100801849E0,-1.200997513E1,5.492079163E-1
1.339279171E1,2.640509033E0,-1.090242828E1,8.220904541E-1
1.340274271E1,1.949396210E0,-9.526788940E0,2.083966370E0
1.341269471E1,1.461860046E0,-8.330626373E0,2.815495148E0
1.342264571E1,1.124611359E0,-7.496111755E0,3.280128937E0
1.343259771E1,6.771917725E-1,-6.893165588E0,3.746259613E0
1.344254871E1,2.900967407E-1,-6.475983124E0,4.039050751E0
1.345250071E1,4.385879517E-2,-6.136040039E0,3.956422577E0
1.346245171E1,1.598675537E-1,-5.977220306E0,3.560795288E0
1.347240371E1,6.565347290E-1,-5.923182678E0,3.206482086E0
1.348235471E1,1.344204712E0,-5.928571472E0,2.997666321E0
1.349230671E1,1.996847534E0,-5.981411591E0,2.894530792E0
1.350225771E1,2.306403809E0,-5.900879059E0,2.674039307E0
1.351220871E1,2.113455048E0,-5.593119049E0,1.683099976E0
1.352216071E1,1.497635651E0,-5.262007599E0,9.144483948E-1
1.353211171E1,5.141807556E-1,-4.886887665E0,2.089654541E0
1.354206371E1,-5.029541016E-2,-4.023333435E0,4.087998962E0
1.355201471E1,9.003776550E-1,-3.204087067E0,4.658762054E0
1.356196671E1,2.625689850E0,-2.866539001E0,4.341871033E0
1.357191771E1,4.085304565E0,-3.040776672E0,4.010909271E0
1.358186971E1,4.281546478E0,-3.701652374E0,3.971840515E0
1.359182071E1,2.969674530E0,-4.645589447E0,3.829187164E0
1.360177271E1,8.626560974E-1,-5.445376282E0,2.507286072E0
1.361172371E1,-1.222208405E0,-5.666616211E0,1.095272369E0
1.362167571E1,-2.057321777E0,-5.544769592E0,1.048868866E0
1.363162671E1,-1.720522156E0,-4.693040771E0,1.801204376E0
1.364157871E1,-8.689430237E-1,-3.546574860E0,2.334844666E0
1.365152971E1,1.772314453E-1,-2.827919312E0,2.525398407E0
1.366148171E1,1.200802917E0,-2.723885651E0,2.194286957E0
1.367143271E1,1.967807922E0,-2.921474762E0,1.345252533E0
1.368138471E1,1.728904724E0,-4.226610718E0,1.718576202E0
1.369133571E1,5.875282288E-1,-6.795418854E0,3.741319885E0
1.370128771E1,-9.223818970E-1,-8.531808014E0,4.981490936E0
1.371123871E1,-1.395697632E0,-8.906329193E0,5.458997955E0
1.372119071E1,-4.417314148E-1,-8.513695679E0,5.029241638E0
1.373114171E1,9.958790588E-1,-7.861052856E0,4.731061707E0
1.374109371E1,2.226320343E0,-8.192463684E0,4.743336182E0
1.375104471E1,2.595153351E0,-9.513466644E0,4.900958405E0
1.376099671E1,2.236798553E0,-1.106139771E1,4.927004242E0
1.377094771E1,1.932481384E0,-1.333666626E1,5.226980438E0
1.378089971E1,1.524280243E0,-1.643971344E1,5.670657806E0
1.379085071E1,9.168434143E-1,-1.934427338E1,5.858966217E0
1.380080271E1,2.233355713E-1,-2.165382065E1,6.241420898E0
1.381075371E1,1.576222229E-1,-2.257021500E1,6.982529755E0
1.382070571E1,2.676883392E0,-2.136686737E1,8.058192902E0
1.383065671E1,6.788832550E0,-1.983300705E1,6.954987030E0
1.384060871E1,7.794890442E0,-1.877590530E1,4.142335968E0
1.385055971E1,8.562344513E0,-1.778032562E1,2.833158417E0
1.386051171E1,8.901389465E0,-1.658296555E1,1.497785339E0
1.387046271E1,8.681496735E0,-1.545386353E1,1.385069733E0
1.388041371E1,8.464298401E0,-1.460288315E1,1.891017609E0
1.389036571E1,7.266938324E0,-1.369966141E1,2.640059967E0
1.390031671E1,5.702391815E0,-1.262923737E1,3.721710663E0
1.391026871E1,4.078568573E0,-1.174816956E1,4.088747406E0
1.392021971E1,2.930605774E0,-1.124820923E1,3.456611938E0
1.393017171E1,2.420167236E0,-1.094703552E1,2.527044983E0
1.394012271E1,2.088457031E0,-1.041100021E1,1.510059814E0
1.395007471E1,1.273701324E0,-9.483079834E0,1.218017120E0
1.396002571E1,8.708889771E-1,-8.652457123E0,1.615141296E0
1.396997771E1,2.585124207E-1,-7.803871765E0,2.140399017E0
1.397992871E1,-2.646496582E-1,-7.001240845E0,2.558479614E0
1.398988071E1,-7.598199463E-1,-6.357279968E0,3.011587372E0
1.399983171E1,-1.004860382E0,-6.064488831E0,3.167563019E0
1.400978371E1,-7.837701416E-1,-5.917344818E0,2.816842346E0
1.401973471E1,-4.863386536E-1,-5.488636322E0,2.423909454E0
1.402968671E1,-2.055226135E-1,-5.088518372E0,2.248923340E0
1.403963771E1,-2.305206299E-2,-4.863985291E0,2.145488434E0
1.404958971E1,1.404080200E-1,-4.820874939E0,2.010020142E0
1.405954071E1,2.975811768E-1,-4.854105835E0,1.781445465E0
1.406949271E1,5.665718079E-1,-4.823419647E0,1.661245422E0
1.407944371E1,9.334588623E-1,-4.781207428E0,1.621278534E0
1.408939571E1,1.616488495E0,-4.955295410E0,1.691033478E0
1.409934671E1,2.348166962E0,-4.899461517E0,1.386416931E0
1.410929871E1,2.662962341E0,-4.754413147E0,1.363215179E0
1.411924971E1,2.591411133E0,-4.625830536E0,1.533411255E0
1.412920171E1,2.367626495E0,-4.516557770E0,1.662293243E0
1.413915312E1,2.004032593E0,-4.472698975E0,1.713337097E0
1.414910513E1,2.137854309E0,-4.824018402E0,2.267634430E0
1.415905612E1,1.736688538E0,-5.288652191E0,2.475252686E0
1.416900813E1,1.445843353E0,-5.669011230E0,2.689906311E0
1.417895912E1,1.661694489E0,-5.940097504E0,3.008443909E0
1.418891113E1,1.973645782E0,-6.219865723E0,3.447780304E0
1.419886212E1,1.956281891E0,-6.210734711E0,4.034859467E0
1.420881413E1,1.865570526E0,-5.920188904E0,4.952451324E0
1.421876512E1,1.947749634E0,-5.472170563E0,4.919070740E0
1.422871713E1,2.364033966E0,-4.917274475E0,3.875740356E0
1.423866813E1,3.130290527E0,-4.276906128E0,2.335443420E0
1.424862012E1,3.872596893E0,-3.821103973E0,1.736688538E0
1.425857113E1,4.086502075E0,-3.626209259E0,2.750530243E0
1.426852312E1,3.808829498E0,-3.540737000E0,4.345912628E0
1.427847413E1,3.970343628E0,-4.402944031E0,5.519472198E0
1.428842512E1,5.394033051E0,-7.423662415E0,5.528603210E0
1.429837713E1,7.108717346E0,-1.187869812E1,3.434757385E0
1.430832912E1,6.058052216E0,-1.581356552E1,6.700067139E-1
1.431828013E1,3.268453217E0,-1.939292221E1,-7.140151978E-1
1.432823113E1,6.704557800E-1,-2.331686234E1,9.557624817E-1
1.433818313E1,-2.958896942E0,-2.633309006E1,5.142705688E0
1.434813413E1,-5.392236786E0,-2.549767731E1,7.202721863E0
1.435808612E1,-2.695295105E0,-2.090283234E1,5.674998779E0
1.436803713E1,2.330054626E0,-1.649270325E1,4.681215363E0
1.437798912E1,3.017874298E0,-1.131152756E1,3.409010925E0
1.438794013E1,1.979333954E0,-6.660848694E0,2.829565887E0
1.439789212E1,1.125659180E-1,-4.926106110E0,5.537883911E0
1.440784313E1,-1.201401672E0,-5.994883575E0,9.410181427E0
1.441779512E1,-2.454595642E0,-8.277187500E0,1.179711777E1
1.442774613E1,-3.311264191E0,-1.114222961E1,1.077668976E1
1.443769813E1,-2.071691895E0,-1.501303024E1,9.970017242E0
1.444764913E1,4.613406372E-1,-1.864822083E1,7.050189056E0
1.445760113E1,2.244881744E0,-1.965757187E1,1.804048462E0
1.446755212E1,1.415007477E0,-1.726210327E1,-1.502425690E0
1.447750413E1,8.451425171E-1,-1.465886673E1,-2.317480774E0
1.448745512E1,1.897753601E0,-1.218541031E1,-1.843715973E0
1.449740713E1,3.195255432E0,-9.329798584E0,-1.469643860E0
1.450735812E1,4.215384064E0,-7.392826538E0,4.156855774E-1
1.451731013E1,4.143084412E0,-7.056026917E0,1.834135895E0
1.452726112E1,3.304378510E0,-7.212751007E0,2.694396973E0
1.453721313E1,2.215093689E0,-6.832691345E0,3.755540314E0
1.454716413E1,1.246607666E0,-6.160439301E0,4.186045074E0
1.455711613E1,1.213975525E-1,-5.728737030E0,4.195475464E0
1.456706713E1,-7.394622803E-1,-5.572462006E0,4.285737762E0
1.457701912E1,-9.107061768E-1,-5.699996796E0,3.963607635E0
1.458697013E1,-5.752537537E-1,-5.890101471E0,3.288810883E0
1.459692212E1,1.064286804E-1,-6.046077118E0,2.981949005E0
1.460687313E1,9.373507690E-1,-6.166726227E0,2.933749237E0
1.461682512E1,1.578168182E0,-6.062243500E0,2.935395813E0
1.462677613E1,1.910327454E0,-5.814957733E0,2.855312347E0
1.463672812E1,1.885329437E0,-5.370232544E0,2.478246460E0
1.464667913E1,1.506916351E0,-4.885241089E0,1.561552734E0
1.465663113E1,7.870632935E-1,-4.496798859E0,7.158114624E-1
1.466658213E1,-5.748046875E-2,-4.268224182E0,7.454498291E-1
1.467653413E1,-7.313790894E-1,-4.160448303E0,1.723665619E0
1.468648512E1,-5.495072937E-1,-4.074077911E0,2.590962067E0
1.469643713E1,3.411405945E-1,-4.195774841E0,2.782114563E0
1.470638812E1,1.169368286E0,-4.486620026E0,2.807861023E0
1.471634013E1,1.675765228E0,-4.855752411E0,3.181035004E0
1.472629112E1,1.831291809E0,-5.416486359E0,3.708088989E0
1.473624313E1,1.809586945E0,-6.158193970E0,4.116439819E0
1.474619412E1,1.438209229E0,-6.813082123E0,4.271667023E0
1.475614613E1,7.557783508E-1,-7.253166962E0,4.611460419E0
1.476609713E1,7.768844604E-2,-7.574099579E0,4.903503113E0
1.477604913E1,-3.594026184E-1,-7.646848297E0,4.937632141E0
1.478600013E1,-7.086264038E-1,-7.479047241E0,4.986730042E0
1.479595212E1,-3.920347595E-1,-7.272327118E0,5.636977844E0
1.480590313E1,-1.457968140E-1,-6.656807098E0,5.742957458E0
1.481585512E1,2.868035889E-1,-6.061644745E0,5.640420685E0
1.482580613E1,8.650511169E-1,-5.631139984E0,5.447022858E0
1.483575812E1,8.093669128E-1,-5.417534180E0,4.525988159E0
1.484570913E1,6.114784241E-1,-5.367388458E0,4.173620911E0
1.485566012E1,1.926044769E0,-5.971681824E0,4.741539917E0
1.486561213E1,3.416495361E0,-7.422015839E0,4.753964081E0
1.487556313E1,3.945195923E0,-1.054542068E1,5.139262848E0
1.488551513E1,3.537144470E0,-1.547257462E1,5.838907928E0
1.489546613E1,3.392395477E0,-1.998030075E1,4.441863098E0
1.490541812E1,1.724414063E0,-2.339724518E1,2.369123383E0
1.491536913E1,-1.161285095E0,-2.634746017E1,5.571414185E-1
1.492532112E1,-2.178419952E0,-2.647125275E1,1.092727661E-2
1.493527213E1,9.642947388E-1,-2.257320877E1,1.156495056E0
1.494522412E1,4.772076416E0,-1.966490662E1,2.639012146E-1
1.495517513E1,6.928791504E0,-1.801668411E1,-1.067280579E0
1.496512712E1,7.891888733E0,-1.599648514E1,-1.258283386E0
1.497507813E1,8.264314270E0,-1.460542786E1,-1.155746613E0
1.498503013E1,7.711364136E0,-1.443388458E1,1.234931946E-1
1.499498112E1,6.740632782E0,-1.472787323E1,3.425925751E0
1.500493313E1,5.533393250E0,-1.409528870E1,5.658982086E0
1.501488412E1,4.297563171E0,-1.407463165E1,5.689817963E0
1.502483613E1,3.925137634E0,-1.431473236E1,3.831582184E0
1.503478712E1,4.411625977E0,-1.398377060E1,1.311871948E0
1.504473913E1,4.753365326E0,-1.268492157E1,5.447172546E-1
1.505469012E1,5.284909973E0,-1.076965439E1,7.982899475E-1
1.506464213E1,5.293891296E0,-9.082063751E0,8.092172241E-1
1.507459312E1,3.675756226E0,-7.853568420E0,1.054706726E0
1.508454513E1,1.550176392E0,-6.892267456E0,1.067430267E0
1.509449613E1,-1.871109009E-2,-6.289920044E0,1.627565460E0
1.510444812E1,-1.541195068E0,-5.493725739E0,1.946252747E0
1.511439913E1,-2.912643127E0,-4.787943420E0,2.192490692E0
1.512435112E1,-3.177741852E0,-4.446054382E0,1.908082123E0
1.513430113E1,-2.762505341E0,-4.374054108E0,1.342258759E0
1.514425312E1,-2.111808472E0,-4.341721344E0,1.179397430E0
1.515420413E1,-1.660047913E0,-4.259991302E0,1.437909851E0
1.516415612E1,-1.490450592E0,-4.265829163E0,1.998344421E0
1.517410713E1,-7.861651611E-1,-4.464316406E0,2.213596802E0
1.518405913E1,5.583389282E-2,-4.791386261E0,2.082768860E0
1.519401013E1,6.487509155E-1,-4.928800507E0,2.017504578E0
1.520396213E1,1.075513458E0,-5.019511871E0,2.208806763E0
1.521391312E1,1.530567169E0,-5.269042969E0,2.215243378E0
1.522386513E1,2.003733215E0,-5.459447021E0,2.587668915E0
1.523381612E1,2.190095673E0,-5.769003296E0,2.886447601E0
1.524376813E1,2.257904663E0,-6.062243500E0,3.863615570E0
1.525371912E1,2.338137817E0,-6.319558411E0,4.826114044E0
1.526367113E1,2.562221832E0,-6.872807922E0,5.381608887E0
1.527362212E1,2.955005035E0,-7.504344635E0,6.103258209E0
1.528357413E1,3.777694244E0,-7.956254883E0,6.358627167E0
1.529352513E1,4.927303619E0,-8.592581635E0,6.447991333E0
1.530347713E1,5.622308350E0,-9.143286438E0,6.553671570E0
1.531342813E1,5.955665131E0,-9.622440033E0,6.723119202E0
1.532338012E1,6.353687439E0,-9.830956421E0,6.684499512E0
1.533333113E1,6.240073700E0,-9.468110962E0,6.416556702E0
1.534328312E1,5.565576324E0,-9.055419159E0,6.086942139E0
1.535323413E1,4.586761780E0,-8.958720245E0,5.196294250E0
1.536318612E1,3.560645599E0,-1.051263885E1,2.012415161E0
1.537313713E1,3.328777771E0,-1.390847717E1,-1.799258423E0
1.538308912E1,3.151696014E0,-1.651306091E1,-4.744384003E0
1.539304013E1,1.675914917E0,-1.753348892E1,-5.246889038E0
1.540299213E1,9.639953613E-2,-1.599873047E1,-1.777104492E0
1.541294313E1,9.116043091E-2,-1.280122971E1,3.462449799E0
1.542289513E1,1.721420288E-2,-1.042132874E1,4.270619202E0
1.543284612E1,4.640350342E-2,-9.540410614E0,2.058519287E0
1.544279813E1,1.686991882E-1,-8.293653259E0,2.474504242E0
1.545274912E1,1.442999268E-1,-7.613617401E0,3.397185516E0
1.546270113E1,-2.200424194E-1,-8.354127502E0,3.473975830E0
1.547265212E1,-2.359094238E0,-8.768016815E0,3.927083588E0
1.548260413E1,-4.395758972E0,-9.053024139E0,4.370012512E0
1.549255512E1,-4.340224457E0,-9.691147156E0,4.400249634E0
1.550250713E1,-3.154839478E0,-1.003258713E1,4.336631927E0
1.551245813E1,-2.313738556E0,-1.054137909E1,2.943179626E0
1.552241013E1,-1.269510040E0,-1.143591888E1,1.688039703E0
1.553236113E1,-2.653981018E-1,-1.251622238E1,1.198856964E0
1.554231312E1,3.071612549E-1,-1.326511505E1,1.375489655E0
1.555226413E1,4.902305603E-1,-1.346839233E1,1.394649811E0
1.556221612E1,5.792953491E-1,-1.330687820E1,1.480720825E0
1.557216713E1,5.590873718E-1,-1.277533356E1,1.759590912E0
1.558211912E1,7.108717346E-1,-1.229767685E1,1.894610138E0
1.559207013E1,1.043180695E0,-1.161359940E1,2.182461548E0
1.560202212E1,1.157093811E0,-1.082863174E1,2.068847809E0
1.561197313E1,1.243464203E0,-1.006222549E1,1.409468994E0
1.562192513E1,1.122066650E0,-9.312883759E0,1.819765778E0
1.563187613E1,7.322772217E-1,-9.027127991E0,2.577939148E0
1.564182813E1,4.544549561E-1,-8.973240051E0,2.777174835E0
1.565177912E1,1.987866211E-1,-8.572673035E0,2.846031647E0
1.566173113E1,-1.496887207E-3,-8.162825317E0,3.087629242E0
1.567168212E1,6.376739502E-2,-8.018525391E0,3.176694031E0
1.568163413E1,-1.393601990E-1,-8.115224304E0,2.955903168E0
1.569158512E1,2.772235107E-1,-7.709118805E0,2.274669800E0
1.570153713E1,5.963598633E-1,-7.346273346E0,2.140099640E0
1.571148812E1,6.718029785E-1,-7.339986420E0,1.622476044E0
1.572144013E1,7.641609192E-1,-7.413034515E0,1.499282227E0
1.573139113E1,7.137158203E-1,-7.561825104E0,1.712738342E0
1.574134313E1,9.021739197E-1,-7.624993744E0,2.044747925E0
1.575129413E1,1.240320740E0,-7.572752380E0,2.220183105E0
1.576124612E1,1.668131104E0,-7.427404633E0,2.434537354E0
1.577119713E1,2.153571625E0,-7.465575256E0,2.541115723E0
1.578114912E1,1.956581268E0,-7.366331635E0,2.400558014E0
1.579110013E1,1.429527283E0,-7.361840973E0,2.308798828E0
1.580105212E1,1.174906769E0,-7.820038147E0,2.979254608E0
1.581100313E1,9.560618591E-1,-7.943830719E0,3.616928558E0
1.582095512E1,1.237925720E-1,-7.900121613E0,3.961661682E0
1.583090613E1,-4.514611816E-1,-8.368497620E0,4.422553253E0
1.584085813E1,-4.155358887E-1,-8.784482574E0,5.207670593E0
1.585080912E1,-6.899153137E-1,-9.173074493E0,5.380411377E0
1.586076113E1,-1.258582764E0,-9.524244232E0,4.836292877E0
1.587071212E1,-1.359772339E0,-9.722432098E0,4.068090363E0
1.588066413E1,-9.617500305E-1,-9.645043030E0,3.512445831E0
1.589061512E1,-5.483097839E-1,-9.862091675E0,3.410358124E0
1.590056713E1,-1.245410156E-1,-1.016401382E1,3.885919189E0
1.591051812E1,8.936416626E-2,-9.991572418E0,4.437372437E0
1.592047013E1,-7.020401001E-2,-9.695488129E0,4.667444000E0
1.593042112E1,-4.224215698E-1,-9.272318115E0,4.757107544E0
1.594037313E1,-7.138655090E-1,-8.691974945E0,4.927453308E0
1.595032413E1,-6.403683472E-1,-7.925568695E0,5.126539307E0
1.596027512E1,-3.176394653E-1,-7.226821747E0,4.402794342E0
1.597022713E1,5.538482666E-3,-6.939569092E0,3.059338074E0
1.598017812E1,-2.820135498E-1,-6.596931610E0,1.189276886E0
1.599013013E1,-5.554948425E-1,-6.445746002E0,-2.862048340E-1
1.600008112E1,-1.052461395E0,-6.663393402E0,-8.177494812E-1
1.601003313E1,-1.113684082E0,-7.575596466E0,-1.704954529E-1
1.601998512E1,-1.296454010E0,-9.061706085E0,6.773414612E-1
1.602993613E1,-1.808090057E0,-1.059526703E1,1.578317871E0
1.603988713E1,-1.739981689E0,-1.281694702E1,4.406686249E0
1.604983913E1,-1.091230774E-1,-1.519370453E1,7.146738281E0
1.605979013E1,2.418071594E0,-1.685045929E1,7.985893250E0
1.606974212E1,4.867577820E0,-1.779020508E1,5.661526794E0
1.607969313E1,6.012546844E0,-1.720237747E1,1.785337372E0
1.608964512E1,6.550528107E0,-1.552436691E1,-1.524280243E0
1.609959613E1,7.347021790E0,-1.350985611E1,-3.251089325E0
1.610954812E1,6.570885773E0,-1.165790726E1,-3.368744659E0
1.611949913E1,5.276078339E0,-1.039303757E1,-2.190844116E0
1.612945112E1,4.611161041E0,-9.639803925E0,-7.074288940E-1
1.613940350E1,4.414320374E0,-9.034462738E0,1.273102570E0
1.614935550E1,4.183949432E0,-8.495433655E0,3.579805756E0
1.615930650E1,3.104544067E0,-8.256380768E0,5.615572357E0
1.616925850E1,1.550326080E0,-8.847202148E0,5.513185272E0
1.617920950E1,4.803511047E-1,-9.984087982E0,2.635718994E0
1.618916150E1,3.362008667E-1,-1.057640625E1,8.881031799E-1
1.619911250E1,7.053332520E-1,-1.053823563E1,4.769082642E-1
1.620906450E1,8.500822449E-1,-9.875863037E0,7.259902954E-1
1.621901550E1,9.765692139E-1,-8.897048492E0,1.320104828E0
1.622896750E1,9.888436890E-1,-7.921227722E0,1.606758728E0
1.623891850E1,2.101629639E-1,-7.315736847E0,1.923500061E0
1.624887050E1,-2.932402039E-1,-6.723568268E0,1.935026093E0
1.625882150E1,-3.902384949E-1,-6.397396545E0,1.647174683E0
1.626877350E1,-4.667294312E-1,-6.177503815E0,1.472038879E0
1.627872550E1,-4.911286926E-1,-6.187233582E0,1.362017670E0
1.628867650E1,-7.837701416E-1,-6.350394287E0,1.271455994E0
1.629862850E1,-1.231040039E0,-6.445895691E0,1.428180084E0
1.630857950E1,-1.542691956E0,-6.484216003E0,1.653611298E0
1.631853050E1,-1.537901917E0,-6.593638458E0,1.776954803E0
1.632848250E1,-1.195563812E0,-6.808142395E0,1.907932434E0
1.633843350E1,-7.331753540E-1,-7.019951935E0,2.126777344E0
1.634838550E1,-2.808160400E-1,-7.271728363E0,2.386337585E0
1.635833650E1,2.615061951E-1,-7.491471405E0,2.651735687E0
1.636828850E1,1.085542603E0,-7.633825378E0,3.149899750E0
1.637823950E1,1.941462708E0,-7.760462036E0,3.598816223E0
1.638819150E1,2.538870392E0,-7.619455261E0,4.721781006E0
1.639814250E1,2.870879974E0,-7.134164429E0,5.759872284E0
1.640809450E1,3.467239838E0,-7.279362488E0,5.627996521E0
1.641804550E1,3.945794678E0,-8.020770721E0,5.302423553E0
1.642799750E1,4.459825745E0,-8.941506042E0,5.167703705E0
1.643794850E1,4.773273926E0,-9.798174591E0,5.091961212E0
1.644790050E1,4.458179169E0,-1.062460602E1,5.270839233E0
1.645785150E1,4.125870209E0,-1.124910736E1,5.442382507E0
1.646780350E1,3.994144135E0,-1.118623810E1,5.154381409E0
1.647775450E1,4.252806244E0,-1.009949799E1,5.101840668E0
1.648770650E1,4.694687347E0,-8.611891479E0,4.751419373E0
1.649765750E1,5.164111176E0,-7.845934296E0,3.502416687E0
1.650760950E1,5.915997620E0,-9.297316132E0,1.368154907E0
1.651756050E1,6.289770355E0,-1.152243896E1,-1.071172485E0
1.652751250E1,5.055287476E0,-1.410681473E1,-2.725382538E0
1.653746350E1,2.534080353E0,-1.605785751E1,-1.615141296E0
1.654741550E1,-3.817062378E-1,-1.538620422E1,9.235794067E-1
1.655736650E1,-2.016756134E0,-1.323996735E1,2.616409149E0
1.656731850E1,-1.517693939E0,-1.228540237E1,1.340163116E0
1.657726950E1,1.283880157E0,-1.206521027E1,8.144563293E-1
1.658722150E1,1.006956024E0,-1.042507095E1,1.692230988E0
1.659717250E1,-7.544311523E-1,-8.731792145E0,2.611918488E0
1.660712450E1,-2.262395325E0,-8.014783173E0,3.649560699E0
1.661707550E1,-3.021167450E0,-7.657027130E0,4.819827118E0
1.662702750E1,-2.507735138E0,-7.753127289E0,7.667056274E0
1.663697850E1,-2.803969116E0,-8.339158630E0,7.860154724E0
1.664693050E1,-2.654579773E0,-9.264534302E0,4.944817200E0
1.665688150E1,-1.250798950E0,-1.053913376E1,2.881657562E0
1.666683350E1,-4.243675232E-1,-1.125943588E1,2.034120026E0
1.667678450E1,-4.349954224E-1,-1.150956573E1,1.688788147E0
1.668673650E1,-1.621128845E-1,-1.158635605E1,1.409918060E0
1.669668750E1,3.748205566E-1,-1.185699326E1,1.067879333E0
1.670663950E1,5.285508728E-1,-1.201057388E1,1.099763031E0
1.671659150E1,7.237449646E-1,-1.192330536E1,1.343605957E0
1.672654250E1,1.091829529E0,-1.155492142E1,1.340462494E0
1.673649450E1,1.479673004E0,-1.104972198E1,1.176253967E0
1.674644550E1,1.652264099E0,-1.055814423E1,8.325686646E-1
1.675639750E1,1.396745453E0,-9.931098175E0,7.807763672E-1
1.676634850E1,8.372090149E-1,-9.268725586E0,1.057999878E0
1.677630050E1,2.007325745E-1,-8.515491943E0,1.615141296E0
1.678625150E1,-2.013313293E-1,-8.081544342E0,2.243235168E0
1.679620350E1,-1.733395386E-1,-7.655230865E0,2.145937500E0
1.680615450E1,-1.188528442E-1,-7.057374115E0,2.572400665E0
1.681610650E1,-4.041595459E-2,-6.913972321E0,2.843786316E0
1.682605750E1,5.029541016E-2,-6.985224152E0,3.025807800E0
