"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.775847788E1,4.764891357E0,-9.992769928E0,9.921368408E-1
2.776842987E1,4.016896820E0,-8.287965088E0,2.202070770E0
2.777838188E1,3.061134338E0,-6.876400452E0,4.837340698E0
2.778833387E1,3.217858429E0,-6.279890900E0,7.097640381E0
2.779828588E1,2.801274719E0,-6.559808807E0,5.330565033E0
2.780823887E1,1.973945160E0,-7.761060791E0,4.097728729E0
2.781819087E1,1.638043671E0,-8.728648682E0,2.512525177E0
2.782814287E1,2.140399017E0,-8.846453705E0,1.694775696E0
2.783809487E1,1.983076172E0,-8.604407043E0,2.643502808E0
2.784804687E1,1.940714264E0,-8.315358124E0,3.564986572E0
2.785799887E1,2.242636414E0,-7.576045532E0,3.268303528E0
2.786795187E1,2.725981293E0,-6.963968353E0,2.914738770E0
2.787790387E1,2.851570129E0,-6.532565460E0,2.214494934E0
2.788785587E1,2.910547485E0,-6.050418091E0,2.324815521E0
2.789780787E1,2.312241669E0,-5.558840332E0,2.489922180E0
2.790775987E1,1.778152313E0,-5.272934875E0,2.731819153E0
2.791771187E1,1.572330322E0,-5.275479584E0,2.833158417E0
2.792766388E1,1.540895691E0,-5.615272980E0,2.496508484E0
2.793761687E1,1.374142456E0,-5.996530151E0,2.177072754E0
2.794756888E1,1.114432526E0,-6.175258484E0,2.258653107E0
2.795752087E1,7.423063660E-1,-6.108647003E0,2.524200897E0
2.796747288E1,4.793032837E-1,-5.684129791E0,2.665806427E0
2.797742487E1,8.863069153E-1,-5.500910797E0,2.750380554E0
2.798737688E1,1.280886383E0,-5.457201691E0,2.918331299E0
2.799732887E1,1.372795258E0,-5.505251770E0,3.315455475E0
2.800728188E1,1.360820160E0,-5.567671967E0,3.609593811E0
2.801723387E1,1.376687164E0,-5.806575165E0,3.818708954E0
2.802718587E1,1.822759552E0,-6.325396271E0,4.013903046E0
2.803713787E1,2.600392456E0,-7.184908905E0,4.339326324E0
2.804708987E1,3.477867737E0,-7.903265076E0,4.636458435E0
2.805704187E1,4.691693573E0,-8.416847076E0,4.737198944E0
2.806699487E1,5.963448944E0,-9.010213165E0,4.500840454E0
2.807694687E1,6.925049286E0,-9.402397614E0,4.631219330E0
2.808689887E1,6.985224152E0,-9.442214813E0,4.712799683E0
2.809685087E1,6.298751678E0,-9.219477997E0,4.589156799E0
2.810680287E1,5.496420135E0,-8.758736115E0,4.674928436E0
2.811675488E1,5.211712189E0,-8.141419830E0,4.831951904E0
2.812670687E1,5.242697754E0,-5.325924683E0,8.890611877E0
2.813665988E1,7.927664337E0,-5.763764191E0,1.048300049E1
2.814661187E1,1.157018967E1,-1.356703720E1,8.382418671E0
2.815656388E1,1.000384689E1,-1.812221466E1,8.330027618E0
2.816651587E1,8.401578827E0,-1.443598022E1,7.825127563E0
2.817646788E1,7.764353943E0,-1.298729279E1,8.216713257E0
2.818641987E1,7.077881470E0,-1.105735611E1,6.518494720E0
2.819637188E1,5.084476776E0,-8.964857483E0,5.643713837E0
2.820632487E1,2.241438904E0,-8.300089874E0,6.932683411E0
2.821627687E1,1.218316498E0,-8.019722900E0,6.610702972E0
2.822622887E1,2.747835846E0,-8.261769562E0,4.143234100E0
2.823618087E1,4.386627960E0,-8.161178741E0,2.531236267E0
2.824613287E1,4.666545868E0,-7.728877716E0,3.338357849E0
2.825608487E1,4.206851807E0,-7.368876343E0,4.698130188E0
2.826603687E1,3.378474426E0,-6.855893097E0,5.051245880E0
2.827598987E1,2.281854858E0,-6.395001526E0,5.081932068E0
2.828594187E1,1.643881531E0,-6.328240356E0,4.848118286E0
2.829589387E1,1.429826660E0,-6.452032928E0,4.396657104E0
2.830584587E1,1.369352417E0,-6.716233521E0,4.141886902E0
2.831579787E1,1.490300903E0,-7.419920197E0,3.747606812E0
2.832574988E1,1.742676086E0,-8.300239563E0,3.584296417E0
2.833570287E1,2.055076447E0,-9.019793243E0,3.946543121E0
2.834565488E1,2.061662750E0,-9.415270844E0,4.337829437E0
2.835560687E1,1.994003448E0,-9.396559753E0,4.537214813E0
2.836555888E1,2.200274506E0,-9.214089203E0,4.383783875E0
2.837551087E1,2.344275055E0,-8.837771759E0,4.335284729E0
2.838546288E1,2.495909729E0,-8.795110474E0,4.086951141E0
2.839541487E1,2.831212463E0,-8.791817322E0,3.713477783E0
2.840536788E1,2.880160675E0,-8.523425446E0,2.946323090E0
2.841531987E1,2.901566162E0,-8.162975006E0,2.517464905E0
2.842527187E1,2.836451569E0,-7.524253235E0,3.032843170E0
2.843522387E1,2.903512115E0,-6.937772827E0,3.721111908E0
2.844517587E1,2.669398956E0,-6.415658569E0,4.192631378E0
2.845512787E1,2.417023773E0,-6.112987976E0,4.156406708E0
2.846507987E1,2.269430695E0,-6.042035522E0,3.844305725E0
2.847503321E1,2.333946533E0,-5.983507233E0,3.475921783E0
2.848498521E1,2.151176605E0,-5.763913879E0,3.200494537E0
2.849493721E1,1.145567780E0,-6.692283325E0,3.255430298E0
2.850488921E1,5.002597046E-1,-7.098987579E0,2.974015503E0
2.851484121E1,-1.451980591E-1,-7.573949890E0,2.813549194E0
2.852479321E1,-4.909790039E-2,-8.173303528E0,2.346670074E0
2.853474521E1,1.594184875E-1,-8.337811432E0,2.222578125E0
2.854469821E1,9.610015869E-1,-7.723788300E0,2.723586273E0
2.855465021E1,1.321302338E0,-6.312972107E0,3.430117035E0
2.856460221E1,1.635798340E0,-5.820496216E0,3.079396362E0
2.857455421E1,1.900597687E0,-5.715115356E0,3.079246674E0
2.858450621E1,1.782193909E0,-5.740861816E0,3.711681519E0
2.859445821E1,1.774559784E0,-5.933960266E0,4.123924255E0
2.860441121E1,2.014959869E0,-6.785838776E0,3.743415527E0
2.861436321E1,2.115999756E0,-7.732320557E0,3.976480865E0
2.862431521E1,2.071991272E0,-8.303981781E0,4.138144684E0
2.863426721E1,2.089654541E0,-8.582253113E0,3.927233276E0
2.864421921E1,1.999092865E0,-8.670569458E0,3.846850433E0
2.865417121E1,1.711241455E0,-8.822952576E0,4.053869934E0
2.866412321E1,1.561702423E0,-9.192983093E0,4.147575073E0
2.867407621E1,1.526824951E0,-9.651329956E0,4.311035156E0
2.868402821E1,1.587748260E0,-9.937834167E0,4.497996368E0
2.869398021E1,1.698817291E0,-1.031445099E1,4.580325165E0
2.870393221E1,1.774709473E0,-1.070528824E1,5.010530548E0
2.871388421E1,2.095193024E0,-1.132230515E1,5.511838074E0
2.872383621E1,2.595901794E0,-1.178634018E1,5.916596375E0
2.873378821E1,2.797532501E0,-1.219274506E1,6.926995239E0
2.874374121E1,3.344495087E0,-1.257340347E1,7.846533051E0
2.875369321E1,4.208199005E0,-1.241248810E1,5.452711029E0
2.876364521E1,4.960833893E0,-1.230336502E1,3.652105408E0
2.877359721E1,4.826263733E0,-1.278132111E1,4.793930969E0
2.878354921E1,3.572471008E0,-1.300974609E1,6.215075684E0
2.879350121E1,2.232008514E0,-1.361299164E1,6.589746552E0
2.880345321E1,1.539249115E0,-1.476529541E1,6.389163666E0
2.881340621E1,1.515897675E0,-1.476005630E1,5.827531586E0
2.882335821E1,2.344574432E0,-1.337573502E1,5.072501678E0
2.883331021E1,2.923121338E0,-1.173350006E1,3.947590942E0
2.884326221E1,2.890339508E0,-1.025023453E1,3.177741852E0
2.885321421E1,2.508483582E0,-8.741521912E0,2.798730011E0
2.886316621E1,2.394869843E0,-7.424261169E0,2.535876617E0
2.887311821E1,2.676584015E0,-6.176605682E0,2.843187561E0
2.888307121E1,3.234174500E0,-5.425317993E0,3.327131195E0
2.889302321E1,3.409759369E0,-5.149591370E0,3.942202148E0
2.890297521E1,3.134631500E0,-5.502856750E0,4.396058350E0
2.891292721E1,2.527344360E0,-6.176455994E0,4.655768280E0
2.892287921E1,1.783241730E0,-7.026837616E0,5.594316559E0
2.893283121E1,1.381926270E0,-8.283624115E0,6.183790741E0
2.894278421E1,1.412313080E0,-9.665550385E0,5.412744141E0
2.895273621E1,1.920955353E0,-1.096963852E1,3.601061554E0
2.896268821E1,2.546953583E0,-1.158066788E1,2.563569031E0
2.897264021E1,3.226240997E0,-1.111827942E1,2.452799377E0
2.898259221E1,3.536994781E0,-9.798923035E0,8.936416626E-1
2.899254421E1,3.135978699E0,-8.574020233E0,1.100212097E-1
2.900249621E1,3.205583954E0,-7.602690125E0,1.764530640E0
2.901244921E1,3.790268097E0,-6.359375610E0,4.147275696E0
2.902240121E1,3.181933136E0,-5.454507294E0,4.788242798E0
2.903235321E1,2.723735962E0,-6.099216614E0,4.363875275E0
2.904230521E1,3.456761627E0,-7.332052917E0,2.524200897E0
2.905225721E1,3.248694305E0,-7.915988617E0,1.945055237E0
2.906220921E1,3.071313171E0,-8.447084198E0,2.878663788E0
2.907216121E1,3.282523956E0,-8.280780029E0,3.713477783E0
2.908211421E1,3.730392609E0,-7.720944214E0,3.908971252E0
2.909206621E1,3.961661682E0,-7.133266296E0,3.901037750E0
2.910201821E1,4.025129700E0,-6.580914917E0,3.544179840E0
2.911197021E1,4.140090637E0,-6.052513733E0,3.214565277E0
2.912192221E1,3.853885803E0,-5.460943909E0,3.032244415E0
2.913187421E1,2.773432617E0,-4.845423889E0,3.001857605E0
2.914182621E1,1.965263214E0,-4.371509399E0,3.247496796E0
2.915177921E1,1.631457367E0,-5.008434906E0,3.462599487E0
2.916173121E1,1.360221405E0,-5.743705902E0,3.372337189E0
2.917168321E1,1.463057556E0,-6.303392029E0,3.252735901E0
2.918163521E1,1.787582703E0,-6.561904449E0,3.313509521E0
2.919158721E1,1.983076172E0,-6.667434998E0,3.352877655E0
2.920153921E1,2.370620270E0,-6.631809082E0,3.367846527E0
2.921149121E1,2.853665771E0,-6.576873322E0,3.441044312E0
2.922144421E1,2.969075775E0,-6.678511963E0,3.449127502E0
2.923139621E1,2.865042114E0,-6.818620605E0,3.478017426E0
2.924134821E1,2.872975616E0,-7.063062286E0,3.608246613E0
2.925130021E1,2.867287445E0,-7.464228058E0,3.639232178E0
2.926125221E1,2.946323090E0,-8.048014069E0,3.508104858E0
2.927120421E1,3.153641968E0,-8.403973846E0,3.572770386E0
2.928115621E1,3.450175323E0,-8.524772644E0,3.966302032E0
2.929110921E1,3.825295258E0,-8.315807190E0,4.310586090E0
2.930106121E1,4.195625153E0,-8.007298737E0,4.004622345E0
2.931101321E1,5.007536774E0,-6.719975739E0,5.611830139E0
2.932096521E1,4.414470062E0,-1.027313690E0,1.466994370E1
2.933091721E1,1.032403107E1,-5.931714935E0,1.066726730E1
2.934086921E1,1.098595459E1,-1.619616989E1,1.182840271E0
2.935082121E1,5.475164337E0,-1.642010422E1,1.658251648E0
2.936077421E1,5.732030182E0,-1.399439850E1,7.817942505E0
2.937072621E1,5.542524261E0,-1.281979111E1,7.394772491E0
2.938067821E1,5.252427521E0,-1.156599838E1,5.091362457E0
2.939063021E1,4.554129639E0,-1.025996429E1,7.654632111E0
2.940058221E1,2.599344635E0,-9.866732025E0,8.398734741E0
2.941053421E1,3.356769562E0,-9.071435852E0,7.922425232E0
2.942048621E1,4.315076752E0,-8.775201874E0,4.375101929E0
2.943043921E1,4.594395905E0,-8.967851257E0,2.394869843E0
2.944039121E1,4.001927948E0,-8.596024475E0,2.865491180E0
2.945034321E1,3.039279785E0,-7.778724060E0,4.173620911E0
2.946029521E1,2.175575867E0,-7.012766876E0,5.002896423E0
2.947024721E1,1.540296936E0,-6.465654602E0,5.170547791E0
2.948019908E1,1.553319855E0,-6.170019379E0,4.828808441E0
2.949015208E1,1.934726715E0,-6.044280853E0,4.227209473E0
2.950010408E1,2.433639221E0,-6.276448059E0,3.776796112E0
2.951005608E1,2.778522034E0,-6.877148895E0,3.640130310E0
2.952000808E1,2.982547760E0,-7.678432617E0,3.727249146E0
2.952996008E1,3.021915894E0,-8.474028168E0,4.042493591E0
2.953991208E1,3.054997101E0,-9.153764648E0,4.489464111E0
2.954986408E1,3.083138580E0,-9.479187927E0,4.817432098E0
2.955981608E1,3.096909943E0,-9.508377228E0,5.086123352E0
2.956976908E1,3.188968506E0,-9.714498596E0,4.639751587E0
2.957972108E1,3.296145630E0,-9.752669220E0,4.190236359E0
2.958967308E1,3.469036102E0,-9.509724426E0,4.331841888E0
2.959962508E1,4.013453979E0,-9.212143250E0,4.580025787E0
2.960957708E1,4.708458710E0,-8.917855225E0,3.918401642E0
2.961952908E1,4.562063141E0,-8.541687469E0,3.029849396E0
2.962948208E1,4.477339325E0,-8.238717499E0,2.517315216E0
2.963943408E1,3.753294983E0,-7.440726929E0,2.301464081E0
2.964938608E1,2.233804779E0,-7.495063934E0,4.136049042E0
2.965933808E1,1.796264648E0,-7.585625610E0,4.485572205E0
2.966929008E1,1.354084167E0,-7.309300232E0,3.935316467E0
2.967924208E1,1.206191711E0,-7.064110107E0,3.026256866E0
2.968919408E1,1.202599182E0,-6.981032867E0,2.454445953E0
2.969914708E1,6.911128235E-1,-6.518345032E0,2.624192963E0
2.970909908E1,-1.026864624E-1,-6.409072266E0,3.102149048E0
2.971905108E1,-4.340972900E-1,-6.682403870E0,3.426374817E0
2.972900308E1,-1.661544800E-2,-6.228547668E0,2.959944763E0
2.973895508E1,-1.863624573E-1,-6.033952332E0,3.626059570E0
2.974890708E1,4.568499756E-1,-6.266718292E0,3.618275757E0
2.975885908E1,1.329984283E0,-5.898633728E0,3.609743500E0
2.976881108E1,1.905238037E0,-5.495821381E0,3.645668793E0
2.977876408E1,2.334994354E0,-5.323230286E0,3.682941284E0
2.978871608E1,2.411185913E0,-5.442232819E0,3.998485107E0
2.979866808E1,2.761906586E0,-6.176156616E0,4.188739471E0
2.980862008E1,3.168910217E0,-7.059469757E0,3.914509735E0
2.981857208E1,3.188519440E0,-7.274871826E0,3.914509735E0
2.982852408E1,2.633922729E0,-7.462581482E0,4.315825195E0
2.983847708E1,2.134710846E0,-8.004304962E0,4.307742004E0
2.984842908E1,2.158810730E0,-8.600066071E0,3.866010590E0
2.985838108E1,2.160606995E0,-8.956175537E0,3.511996765E0
2.986833308E1,1.834584961E0,-9.104816437E0,3.408412170E0
2.987828508E1,1.436113586E0,-9.276509399E0,3.541635132E0
2.988823708E1,1.258133698E0,-9.489516449E0,3.540886688E0
2.989818908E1,1.406624908E0,-9.832902374E0,3.114872589E0
2.990814208E1,1.498683472E0,-1.010847931E1,3.122207336E0
2.991809408E1,1.418300629E0,-1.019170624E1,3.873045959E0
2.992804608E1,1.715732117E0,-1.042896286E1,4.553530884E0
2.993799808E1,2.224823456E0,-1.046967819E1,5.036875763E0
2.994795008E1,2.605781250E0,-1.041429337E1,5.342091064E0
2.995790208E1,2.849324799E0,-1.067385361E1,5.692512360E0
2.996785408E1,2.752775574E0,-1.104478226E1,5.951922913E0
2.997780708E1,2.390079803E0,-1.143726608E1,6.046226807E0
2.998775908E1,2.102378082E0,-1.200383789E1,6.044430542E0
2.999771108E1,2.304158478E0,-1.288340881E1,6.221063232E0
3.000766308E1,2.792592773E0,-1.325029587E1,6.015091553E0
3.001761508E1,3.548520813E0,-1.310255310E1,5.055886230E0
3.002756708E1,3.636837158E0,-1.348261276E1,4.144880676E0
3.003751908E1,2.822979584E0,-1.416848648E1,4.747078400E0
3.004747208E1,2.193239136E0,-1.469613922E1,5.680836639E0
3.005742408E1,1.585802307E0,-1.434526886E1,6.142326965E0
3.006737608E1,1.504371643E0,-1.305195831E1,5.741161194E0
3.007732808E1,1.770667877E0,-1.117935242E1,4.829407196E0
3.008728008E1,1.917213135E0,-9.340127106E0,4.052672424E0
3.009723208E1,1.755249939E0,-7.931256866E0,3.628155212E0
3.010718408E1,1.692380676E0,-6.840624847E0,3.311264191E0
3.011713608E1,1.803599396E0,-5.937552795E0,3.370391235E0
3.012708908E1,2.181264038E0,-5.404511261E0,3.111429749E0
3.013704108E1,2.706372070E0,-5.338947601E0,3.131488037E0
3.014699308E1,3.254382477E0,-5.764812012E0,3.628005524E0
3.015694508E1,3.266357574E0,-6.378086700E0,4.093387756E0
3.016689708E1,2.756966858E0,-7.208110657E0,4.420307922E0
3.017684908E1,2.361189880E0,-8.117020569E0,4.392615509E0
3.018680108E1,1.961221619E0,-9.423803101E0,4.280498657E0
3.019675408E1,1.586999817E0,-1.061921722E1,4.320465546E0
3.020670608E1,1.327738953E0,-1.135314102E1,4.561614075E0
3.021665808E1,1.638043671E0,-1.170505920E1,4.139491882E0
3.022661008E1,2.420316925E0,-1.150372787E1,3.420986023E0
3.023656208E1,3.032394104E0,-1.067145859E1,2.681972809E0
3.024651408E1,3.424279175E0,-9.818232880E0,1.941313019E0
3.025646608E1,3.654500427E0,-9.075178070E0,1.621877289E0
3.026641908E1,3.655248871E0,-8.228239288E0,2.037113800E0
3.027637108E1,3.671115875E0,-7.649842072E0,1.447639618E0
3.028632308E1,3.158881073E0,-7.563471680E0,1.828597412E0
3.029627508E1,2.662213898E0,-7.432344360E0,2.618654480E0
3.030622708E1,2.076781311E0,-7.095544739E0,2.901416473E0
3.031617908E1,2.365381165E0,-7.118297424E0,3.400179291E0
3.032613108E1,2.933599548E0,-7.286996613E0,2.768043823E0
3.033608408E1,3.060385895E0,-7.454498291E0,1.310375061E0
3.034603608E1,3.375929718E0,-7.292535095E0,7.453001404E-1
3.035598808E1,3.501219177E0,-6.694977722E0,5.920188904E-1
3.036594008E1,3.009192352E0,-5.904920654E0,7.322772217E-1
3.037589208E1,2.007026367E0,-5.223537598E0,1.077160034E0
3.038584408E1,7.929011536E-1,-4.907544708E0,1.431473236E0
3.039579608E1,1.571731567E-1,-4.828509064E0,1.771566010E0
3.040574908E1,5.089416504E-3,-4.853956146E0,1.952240295E0
3.041570108E1,1.124162292E-1,-5.217100983E0,2.050286407E0
3.042565308E1,2.082170105E-1,-5.613027649E0,2.072590027E0
3.043560508E1,2.857557678E-1,-6.009553070E0,2.195035400E0
3.044555708E1,5.176235962E-1,-6.393804016E0,2.236948242E0
3.045550908E1,9.033714294E-1,-6.726112976E0,2.417921906E0
3.046546108E1,1.117276611E0,-7.006479950E0,2.614014130E0
3.047541471E1,1.230291595E0,-7.460336151E0,2.937341766E0
3.048536671E1,1.326541443E0,-7.959398346E0,3.124452667E0
3.049531871E1,1.731599121E0,-8.244854736E0,3.282823334E0
3.050527071E1,2.150727539E0,-7.902217255E0,3.411855011E0
3.051522271E1,2.441123657E0,-7.381150818E0,3.265010376E0
3.052517471E1,2.994373169E0,-7.008874969E0,3.471131744E0
3.053512671E1,3.155887299E0,-6.567293243E0,3.932622070E0
3.054507971E1,3.264710999E0,-6.360573120E0,4.205504608E0
3.055503171E1,3.469934235E0,-6.330635376E0,4.440665588E0
3.056498371E1,3.931873627E0,-6.240971832E0,4.977599030E0
3.057493571E1,4.773872681E0,-6.245462494E0,5.658383331E0
3.058488771E1,5.566923523E0,-6.678511963E0,6.372099152E0
3.059483971E1,6.511309662E0,-7.921976166E0,6.520889740E0
3.060479171E1,7.365882568E0,-9.783505096E0,6.213878174E0
3.061474471E1,8.004304962E0,-1.153561157E1,5.583389282E0
3.062469671E1,8.447233887E0,-1.280736694E1,4.948260040E0
3.063464871E1,9.041049042E0,-1.392718826E1,4.487667847E0
3.064460071E1,9.504934387E0,-1.562615524E1,3.757037201E0
3.065455271E1,9.019793243E0,-1.705179062E1,3.541036377E0
3.066450471E1,7.391928406E0,-1.657982208E1,3.373983765E0
3.067445671E1,4.843178558E0,-1.497935028E1,3.429069214E0
3.068440871E1,2.409239960E0,-1.326227097E1,4.752467194E0
3.069436171E1,6.468049622E-1,-1.149444717E1,5.280569000E0
3.070431371E1,-8.628057861E-1,-9.485474854E0,4.128414917E0
3.071426571E1,-1.835632782E0,-7.504644012E0,2.784958649E0
3.072421771E1,-1.798659668E0,-6.070326691E0,1.641636200E0
3.073416971E1,-1.197659454E0,-5.472320251E0,8.954379272E-1
3.074412171E1,-4.634362793E-1,-5.543422394E0,7.126679993E-1
3.075407371E1,4.028123474E-1,-5.778283997E0,7.164102173E-1
3.076402671E1,1.789079590E0,-6.373895416E0,1.271755371E0
3.077397871E1,3.100053406E0,-6.966812439E0,2.066602478E0
3.078393071E1,4.560266876E0,-7.430847473E0,2.776127014E0
3.079388271E1,5.478607178E0,-7.458090820E0,2.857108612E0
3.080383471E1,4.817731476E0,-8.004304962E0,3.010539551E0
3.081378671E1,3.677103424E0,-9.033265228E0,3.146456909E0
3.082373871E1,2.084565125E0,-9.690249023E0,2.915187836E0
3.083369171E1,7.223977661E-1,-9.767338715E0,3.000959473E0
3.084364371E1,-1.047821045E-1,-9.354796600E0,3.470532990E0
3.085359571E1,-4.977149963E-1,-8.760682068E0,4.322112122E0
3.086354771E1,3.231779480E-1,-8.494535522E0,3.656596069E0
3.087349971E1,6.039939880E-1,-8.237819366E0,2.682571564E0
3.088345171E1,1.220861206E0,-8.794661407E0,2.166744232E0
3.089340371E1,1.753902740E0,-9.460626526E0,1.929038544E0
3.090335671E1,2.151475983E0,-9.755662994E0,1.732347565E0
3.091330871E1,2.375410309E0,-9.658215637E0,1.733096008E0
3.092326071E1,2.384990387E0,-9.380992126E0,1.717528381E0
3.093321271E1,2.108215942E0,-8.980425110E0,1.935325470E0
3.094316471E1,1.972897339E0,-8.663833466E0,2.367776184E0
3.095311671E1,2.015558624E0,-8.244255981E0,2.654579773E0
3.096306871E1,1.995500336E0,-7.672594757E0,2.809956665E0
3.097302171E1,2.096390533E0,-7.296127625E0,2.715952148E0
3.098297371E1,2.192341003E0,-7.179220734E0,2.449805603E0
3.099292571E1,2.091899872E0,-7.625293121E0,2.647843781E0
3.100287771E1,2.571801910E0,-7.993527374E0,2.427951050E0
3.101282971E1,2.930007019E0,-7.996371460E0,2.733615417E0
3.102278171E1,2.942580872E0,-8.275091858E0,2.934946747E0
3.103273371E1,2.782563629E0,-8.563841400E0,2.605481873E0
3.104268671E1,3.015329590E0,-8.939260712E0,2.281405792E0
3.105263871E1,2.686613159E0,-8.906179504E0,2.412383423E0
3.106259071E1,2.478994904E0,-8.601413269E0,2.521057434E0
3.107254271E1,2.524799652E0,-8.456664276E0,2.505190430E0
3.108249471E1,2.455194397E0,-8.441695404E0,2.637964325E0
3.109244671E1,2.317630463E0,-8.626860352E0,2.789598999E0
3.110239871E1,2.110760651E0,-9.119934998E0,2.764750671E0
3.111235171E1,2.075583801E0,-9.421557770E0,3.059787140E0
3.112230371E1,1.957629089E0,-9.345665588E0,3.164569244E0
3.113225571E1,1.507215729E0,-9.228908386E0,3.288511505E0
3.114220771E1,1.363963623E0,-9.330397339E0,3.441792755E0
3.115215971E1,1.392254791E0,-9.388775940E0,3.719165955E0
3.116211171E1,1.316512299E0,-9.313033447E0,3.691473541E0
3.117206371E1,9.792636108E-1,-8.951684875E0,3.799848175E0
3.118201571E1,5.415737915E-1,-8.536598053E0,3.617377625E0
3.119196871E1,-3.891906738E-3,-8.882977753E0,3.167113953E0
3.120192071E1,-3.338058472E-1,-9.397607574E0,3.016227722E0
3.121187271E1,-5.969586182E-1,-9.835147705E0,3.204536133E0
3.122182471E1,-7.084767151E-1,-1.026595184E1,3.696263580E0
3.123177671E1,-4.258644104E-1,-1.126302841E1,4.160148926E0
3.124172871E1,4.685256958E-2,-1.174861862E1,4.576283569E0
3.125168071E1,3.100053406E-1,-1.157408157E1,4.903952179E0
3.126163371E1,3.370989990E-1,-1.086755081E1,4.901856537E0
3.127158571E1,3.562591553E-1,-9.997859344E0,4.966372375E0
3.128153771E1,8.933422852E-1,-9.256750488E0,5.106031952E0
3.129148971E1,2.088307343E0,-9.604178009E0,5.138364716E0
3.130144171E1,3.102897491E0,-1.043884232E1,5.003195801E0
3.131139371E1,3.955524445E0,-1.066262695E1,4.531376953E0
3.132134571E1,4.242926788E0,-1.028870453E1,3.629502411E0
3.133129871E1,3.944597168E0,-9.751172333E0,2.636317749E0
3.134125071E1,3.124752045E0,-8.987161102E0,1.483864288E0
3.135120271E1,2.412533112E0,-8.528963928E0,2.969824219E-1
3.136115471E1,1.464853821E0,-8.021369476E0,-5.185217285E-1
3.137110671E1,4.909790039E-2,-7.414980469E0,-4.665797424E-1
3.138105871E1,-1.252445526E0,-7.370223541E0,4.311035156E-1
3.139101071E1,-2.659968567E0,-8.098459167E0,1.695374451E0
3.140096371E1,-2.995570679E0,-8.934021606E0,4.565955048E0
